"Season","Site.name","Diff.ratio.mu.mid","Diff.ratio.mu.end","Diff.ratio.N.mid","Diff.ratio.N.end","Diff.count.per.year.mid","Diff.count.per.year.end"
"DJF","01066000",0.0676100916219594,0.110087161467141,0,0.166666666666667,0,0.233333333333333
"MAM","01066000",-0.0707867669952584,-0.0854647961073728,0,-0.166666666666667,0,0.166666666666667
"JJA","01066000",-0.00269037023803671,-0.00867220616996294,0,0,0,0
"Annual","01066000",NA,NA,NA,NA,0.433333333333333,0.9
"SON","01073000",0.00688989263680687,-0.0163510627692497,0,0,0,0
"DJF","01073000",0.0317069696483342,0.0956962672223497,0,0.225,0,0.3
"MAM","01073000",-0.0375136329638467,-0.0742341024593597,0,-0.225,0,0.0333333333333334
"JJA","01073000",-0.00108322932129453,-0.0051111019937403,0,0,0,0
"Annual","01073000",NA,NA,NA,NA,0.466666666666667,1.06666666666667
"SON","01073500",0.0376099121629382,0.0159272726753533,0,0,0,0
"DJF","01073500",0.181308917124886,0.338687775976421,0.333333333333333,1,0.1,0.466666666666667
"MAM","01073500",-0.226002663198889,-0.356221519264786,-0.333333333333333,-1,-0.766666666666667,-0.966666666666667
"JJA","01073500",0.00708383391106443,0.00160647061301101,0,0,0,0
"Annual","01073500",NA,NA,NA,NA,0.0999999999999999,0.433333333333333
"SON","01076500",0.00308605289047376,-0.0303904222545294,0,0,0,0
"DJF","01076500",0.0639598713255162,0.123543736424247,0.032258064516129,0.285714285714286,0.0333333333333333,0.4
"MAM","01076500",-0.0667364537218026,-0.0817401916793393,-0.032258064516129,-0.285714285714286,0,0
"JJA","01076500",-0.000309470494187378,-0.0114131224903782,0,0,0,0
"Annual","01076500",NA,NA,NA,NA,0.4,0.866666666666667
"SON","01078000",0.00237451473710526,-0.0151608877286705,0,0,0,0
"DJF","01078000",0.0585115206024209,0.132092501735693,0,0.184210526315789,0,0.233333333333333
"MAM","01078000",-0.0745210638770646,-0.135805892867073,0,-0.184210526315789,0,0.0333333333333334
"JJA","01078000",0.0136350285375383,0.0188742788600501,0,0,0,0
"Annual","01078000",NA,NA,NA,NA,0.333333333333333,0.933333333333334
"SON","01081000",0.0109690123595323,0.00430782002207339,0,0,0,0
"DJF","01081000",0.0669590966697527,0.112872442077483,0.189189189189189,0.311111111111111,0.233333333333333,0.466666666666667
"MAM","01081000",-0.0955063864952409,-0.143753967110275,-0.189189189189189,-0.333333333333333,0,0
"JJA","01081000",0.017578277465956,0.0265737050107185,0,0.0222222222222222,0,0.0333333333333333
"Annual","01081000",NA,NA,NA,NA,0.633333333333333,1.36666666666667
"SON","01089100",0.00471009048516277,-0.00371179669065788,0,0,0,0
"DJF","01089100",-0.00630124388509243,-0.0173412757749203,0,0,0,0
"MAM","01089100",-0.00506126388562755,0.0178550669063722,0,0,0,0
"JJA","01089100",0.00665241728555738,0.00319800555920615,0,0,0,0
"Annual","01089100",NA,NA,NA,NA,0.5,0.733333333333333
"SON","01092000",0.0353975943931466,0.0207386760292031,0,0,0,0
"DJF","01092000",0.178553992147534,0.313895277734805,0.4,1,0.133333333333333,0.433333333333333
"MAM","01092000",-0.247404995254704,-0.393660998043871,-0.4,-1,-0.8,-1
"JJA","01092000",0.0334534087140231,0.0590270442798625,0,0,0,0
"Annual","01092000",NA,NA,NA,NA,-0.0333333333333332,0.3
"SON","01094400",0.00199661673434307,-0.0152236773606012,0,0,0,0
"DJF","01094400",0.0375617206204096,0.0880152841849935,0.244117647058824,0.373076923076923,0.3,0.7
"MAM","01094400",-0.0360676682647917,-0.0694156279111186,-0.244117647058823,-0.373076923076923,0.166666666666667,0.366666666666667
"JJA","01094400",-0.0034906690899609,-0.00337597891327373,0,0,0,0
"Annual","01094400",NA,NA,NA,NA,0.633333333333333,1.1
"SON","01094500",-0.00532379393144847,-0.0245229552448014,0,0,0,0
"DJF","01094500",0.0663918903534043,0.122849646372947,0.183157894736842,0.374545454545455,0.266666666666667,0.766666666666667
"MAM","01094500",-0.0526215920503138,-0.0867217159356944,-0.183157894736842,-0.374545454545455,0.166666666666667,0.233333333333333
"JJA","01094500",-0.00844650437164186,-0.0116049751924512,0,0,0,0
"Annual","01094500",NA,NA,NA,NA,0.733333333333333,1.23333333333333
"SON","01096000",-0.00290234280275871,-0.0145317055437548,0,0,0,0
"DJF","01096000",0.0733755754929042,0.122267562539296,0.210526315789474,0.387755102040816,0.266666666666667,0.633333333333333
"MAM","01096000",-0.0658267791813124,-0.100169710656198,-0.210526315789474,-0.387755102040816,0,0
"JJA","01096000",-0.00464645350883313,-0.00756614633934315,0,0,0,0
"Annual","01096000",NA,NA,NA,NA,0.766666666666667,1.3
"SON","01096500",0.0121443386364405,0.00247991588065133,0,0,0,0
"DJF","01096500",0.181099887981837,0.31620575479352,0.733333333333333,1,0.366666666666667,0.766666666666667
"MAM","01096500",-0.197246857022381,-0.326359827682597,-0.733333333333333,-1,-0.566666666666667,-0.7
"JJA","01096500",0.00400263040410439,0.00767415700842574,0,0,0,0
"Annual","01096500",NA,NA,NA,NA,0.366666666666667,0.666666666666667
"SON","010965852",0.0453401192253902,0.0271985046156071,0,0,0,0
"DJF","010965852",0.190684613989062,0.352579361042013,0.9375,0.9375,0.166666666666667,0.666666666666667
"MAM","010965852",-0.236024733214452,-0.37977786565762,-0.9375,-0.9375,-1,-1
"JJA","010965852",0,0,0,0,0,0
"Annual","010965852",NA,NA,NA,NA,-0.4,-0.133333333333334
"SON","01097000",0.00806240687502223,0.00289584140926115,0,0,0,0
"DJF","01097000",0.185474411164685,0.335751051320922,0.625,0.96,0.333333333333333,0.8
"MAM","01097000",-0.19947341387768,-0.344409138230736,-0.625,-0.96,-0.633333333333333,-0.8
"JJA","01097000",0.005936595837973,0.00576224550055267,0,0,0,0
"Annual","01097000",NA,NA,NA,NA,0.333333333333333,0.733333333333333
"SON","01097300",0.00376854175160012,-0.0131636778554816,0,0,0,0
"DJF","01097300",0.218186576321831,0.375768828621492,0.742424242424242,0.909090909090909,0.3,0.966666666666667
"MAM","01097300",-0.227143901633543,-0.366687498080977,-0.742424242424242,-0.909090909090909,-0.266666666666667,-0.333333333333333
"JJA","01097300",0.00518878356011211,0.00408234731496632,0,0,0,0
"Annual","01097300",NA,NA,NA,NA,0.366666666666667,1.2
"SON","01098530",-0.000166018783179431,-0.00560712409999106,0,0,0,0
"DJF","01098530",0.0314314361919923,0.112459504431254,0.196747967479675,0.25,0.5,0.9
"MAM","01098530",-0.0248221609961224,-0.0970114109058802,-0.196747967479675,-0.25,0.366666666666667,0.6
"JJA","01098530",-0.00644325641269056,-0.00984096942538254,0,0,0,0
"Annual","01098530",NA,NA,NA,NA,0.8,1.7
"SON","01099500",0.0123177374371011,0.00626762239596576,0,0,0,0
"DJF","01099500",0.211106605205238,0.363014426360688,0.633333333333333,0.966666666666667,0.366666666666667,0.933333333333333
"MAM","01099500",-0.226650800541422,-0.372804152455464,-0.633333333333333,-0.966666666666667,-0.766666666666667,-0.966666666666667
"JJA","01099500",0.00322645789908307,0.00352210369880994,0,0,0,0
"Annual","01099500",NA,NA,NA,NA,0.333333333333333,0.733333333333334
"SON","01100000",0.0234060478774729,0.0119582528998359,0,0,0,0
"DJF","01100000",0.168137308858656,0.308099155966678,0.304347826086957,0.875,0.233333333333333,0.466666666666667
"MAM","01100000",-0.20214717063051,-0.332096715604491,-0.304347826086957,-0.875,-0.466666666666667,-0.933333333333333
"JJA","01100000",0.0106038138943807,0.0120393067379767,0,0,0,0
"Annual","01100000",NA,NA,NA,NA,0.0333333333333334,0.233333333333333
"SON","01100600",0.0149833013088992,-0.00955262263291565,0,0,0,0
"DJF","01100600",0.185854802719788,0.31448884567737,0.75,0.75,0.4,0.9
"MAM","01100600",-0.205939014375369,-0.299999946632863,-0.75,-0.75,-0.2,-0.2
"JJA","01100600",0.00510091034668185,-0.00493627641159128,0,0,0,0
"Annual","01100600",NA,NA,NA,NA,0.266666666666667,0.666666666666667
"SON","01101000",0.00100109163503057,-0.00718534672416331,0,0,0,0
"DJF","01101000",0.0862591758662645,0.143787815655794,0.2360346184107,0.423882286361064,0.333333333333333,0.833333333333333
"MAM","01101000",-0.0751626620505448,-0.117283586064852,-0.2360346184107,-0.423882286361064,0,0.0333333333333334
"JJA","01101000",-0.0120976054507503,-0.019318882866779,0,0,0,0
"Annual","01101000",NA,NA,NA,NA,0.733333333333333,1.63333333333333
"SON","01101500",0.00243986336613381,-0.00539874531586675,0,0,0,0
"DJF","01101500",0.0701184708279849,0.140621579871515,0.292248062015504,0.458469945355191,0.433333333333333,0.966666666666667
"MAM","01101500",-0.0620245589952957,-0.123707305271446,-0.292248062015504,-0.458469945355191,0,0.0666666666666668
"JJA","01101500",-0.0105337751988232,-0.0115155292842027,0,0,0,0
"Annual","01101500",NA,NA,NA,NA,0.7,1.23333333333333
"SON","01102000",0.0026367232847357,-0.0049005399091627,0,0,0,0
"DJF","01102000",0.0812292515456319,0.171171428834717,0.217741935483871,0.425369054127939,0.3,0.866666666666667
"MAM","01102000",-0.0807299539774106,-0.161888805541883,-0.217741935483871,-0.425369054127939,0,0.0666666666666667
"JJA","01102000",-0.00313602085295714,-0.00438208338367116,0,0,0,0
"Annual","01102000",NA,NA,NA,NA,0.9,1.63333333333333
"SON","01102500",-0.015364959195156,-0.0425122615092852,0,0,0,0
"DJF","01102500",0.0734646309228239,0.12631577528772,0.444444444444444,0.533333333333333,0.4,0.8
"MAM","01102500",-0.0387811530441487,-0.0609040742813488,-0.444444444444444,-0.533333333333333,0.366666666666667,0.566666666666667
"JJA","01102500",-0.0193185186835192,-0.022899439497086,0,0,0,0
"Annual","01102500",NA,NA,NA,NA,0.866666666666667,1.56666666666667
"SON","01103500",0.00157883818913464,-0.00628711743091898,0,0,0,0
"DJF","01103500",0.0787435892023781,0.169628952056598,0.302325581395349,0.454545454545455,0.433333333333333,0.833333333333333
"MAM","01103500",-0.0720921612692594,-0.152233569575341,-0.302325581395349,-0.454545454545455,0,0
"JJA","01103500",-0.00823026612225317,-0.0111082650503385,0,0,0,0
"Annual","01103500",NA,NA,NA,NA,0.833333333333333,1.46666666666667
"SON","01104000",-0.00183166492100856,-0.00614243017598226,0,0,0,0
"DJF","01104000",0.0924077656819063,0.148118372108499,0.326599326599327,0.436647173489279,0.5,0.866666666666667
"MAM","01104000",-0.076605880215555,-0.124157494656447,-0.326599326599327,-0.436647173489279,0.0666666666666667,0.133333333333333
"JJA","01104000",-0.0139702205453426,-0.0178184472760701,0,0,0,0
"Annual","01104000",NA,NA,NA,NA,0.8,1.53333333333333
"SON","01104200",0.00656825592517279,0.000698299514315444,0,0,0,0
"DJF","01104200",0.193007922666865,0.335203969542744,0.650877192982456,0.966666666666667,0.4,0.9
"MAM","01104200",-0.201550522739451,-0.339623359259358,-0.650877192982456,-0.966666666666667,-0.766666666666667,-0.966666666666667
"JJA","01104200",0.00197434414741331,0.0037210902022989,0,0,0,0
"Annual","01104200",NA,NA,NA,NA,0.0666666666666667,0.566666666666667
"SON","01104500",0.00838835995716404,-0.000135590777539649,0,0,0,0
"DJF","01104500",0.19786458471953,0.337462468297413,0.880952380952381,0.952380952380952,0.4,0.966666666666667
"MAM","01104500",-0.207954919942059,-0.33676794733037,-0.880952380952381,-0.952380952380952,-0.633333333333333,-0.666666666666667
"JJA","01104500",0.00170197526536467,-0.000558930189503433,0,0,0,0
"Annual","01104500",NA,NA,NA,NA,0.166666666666667,0.566666666666667
"SON","01105000",-0.000574392212114264,-0.010110896555375,0,0,0,0
"DJF","01105000",0.0411085800578206,0.0904763730081718,0.259868421052632,0.3125,0.466666666666667,0.833333333333333
"MAM","01105000",-0.0252106792089682,-0.0624387424446833,-0.259868421052632,-0.3125,0.266666666666667,0.5
"JJA","01105000",-0.0153235086367379,-0.0179267340081135,0,0,0,0
"Annual","01105000",NA,NA,NA,NA,0.5,1.2
"SON","01105500",-0.0167386394227153,-0.0320444443599265,0,0,0,0
"DJF","01105500",0.0765913937035468,0.125864167322461,0.261538461538462,0.31063829787234,0.366666666666667,0.766666666666667
"MAM","01105500",-0.0362939198554283,-0.0619564610042769,-0.261538461538462,-0.31063829787234,0.333333333333333,0.633333333333333
"JJA","01105500",-0.0235588344254032,-0.0318632619582574,0,0,0,0
"Annual","01105500",NA,NA,NA,NA,0.733333333333334,1.36666666666667
"SON","01105600",-0.0119632396521962,-0.0279312472590256,0,0,0,0
"DJF","01105600",0.0301918716891135,0.0653588471060019,-0.28,-0.263157894736842,0.466666666666667,0.8
"MAM","01105600",-4.68824780670007e-05,-0.0127403946586327,0.28,0.263157894736842,0.233333333333333,0.333333333333333
"JJA","01105600",-0.0181817495588503,-0.0246872051883435,0,0,0,0
"Annual","01105600",NA,NA,NA,NA,0.633333333333333,1.06666666666667
"SON","01105730",-0.0154378681349294,-0.0319477160244382,0,0,0,0
"DJF","01105730",0.0717219596827054,0.136782228187729,0.282051282051282,0.294573643410853,0.466666666666667,0.833333333333333
"MAM","01105730",-0.0476441188892407,-0.0933044789119408,-0.282051282051282,-0.294573643410853,0.2,0.4
"JJA","01105730",-0.00863997265853519,-0.0115300332513499,0,0,0,0
"Annual","01105730",NA,NA,NA,NA,0.766666666666667,1.4
"SON","01105870",-0.00795992506588694,-0.0148366427941582,0,0,0,0
"DJF","01105870",0.056550915017151,0.112155343388314,0.15,0.310975609756098,0.233333333333333,0.733333333333333
"MAM","01105870",-0.0287273956742399,-0.0686092075045653,-0.15,-0.310975609756098,0.3,0.5
"JJA","01105870",-0.0198635942770242,-0.0287094930895905,0,0,0,0
"Annual","01105870",NA,NA,NA,NA,0.633333333333333,1.2
"SON","011058837",-0.00503611375197269,-0.00851962841992429,0,0,0,0
"DJF","011058837",-0.0285244763960935,-0.0573046185378613,0,0,0,0
"MAM","011058837",0.0470694220773203,0.0761336099331279,0,0,0.433333333333333,0.5
"JJA","011058837",-0.0135088319292541,-0.0103093629753423,0,0,0,0
"Annual","011058837",NA,NA,NA,NA,0.4,0.7
"SON","01109000",-0.00241618310778129,-0.012854238036922,0,0,0,0
