"Year.st","Year.en","Subregion","N.total","N.Inc","N.No","N.Dec","Shift","Ratio.Sites","Ratio.Sites.LL","Ratio.Sites.UL"
1969,1998,"Northeast",733,36,678,19,"Increasing",4.91132332878581,3.27421555252387,6.76892654262935
1969,1998,"Northeast",733,36,678,19,"Decreasing",2.59208731241473,0.954979536152797,4.44969052625827
1969,1998,"Northeast",733,36,678,19,"No",92.4965893587995,90.8594815825375,94.354192572643
1969,1998,"Southeast",860,10,738,112,"Increasing",1.16279069767442,0,3.46259775353698
1969,1998,"Southeast",860,10,738,112,"Decreasing",13.0232558139535,10.8139534883721,15.323062869816
1969,1998,"Southeast",860,10,738,112,"No",85.8139534883721,83.6046511627907,88.1137605442347
1969,1998,"Midwest",777,16,731,30,"Increasing",2.05920205920206,0.643500643500643,3.66097289431272
1969,1998,"Midwest",777,16,731,30,"Decreasing",3.86100386100386,2.44530244530245,5.46277469611452
1969,1998,"Midwest",777,16,731,30,"No",94.0797940797941,92.6640926640927,95.6815649149047
1969,1998,"GreatPlainsNorth",381,75,298,8,"Increasing",19.6850393700787,15.748031496063,23.8697941820104
1969,1998,"GreatPlainsNorth",381,75,298,8,"Decreasing",2.0997375328084,0,6.28449234474003
1969,1998,"GreatPlainsNorth",381,75,298,8,"No",78.2152230971129,74.2782152230971,82.3999779090445
1969,1998,"Southwest",991,255,708,28,"Increasing",25.7315842583249,22.9061553985873,28.5883242753492
1969,1998,"Southwest",991,255,708,28,"Decreasing",2.82542885973764,0,5.68216887676194
1969,1998,"Southwest",991,255,708,28,"No",71.4429868819374,68.6175580221998,74.2997268989617
1969,1998,"GreatPlainsSouth",468,61,403,4,"Increasing",13.034188034188,10.042735042735,16.0420620256004
1969,1998,"GreatPlainsSouth",468,61,403,4,"Decreasing",0.854700854700855,0,3.86257484611326
1969,1998,"GreatPlainsSouth",468,61,403,4,"No",86.1111111111111,83.1196581196581,89.1189851025235
1969,1998,"Northwest",406,61,338,7,"Increasing",15.0246305418719,11.576354679803,18.5694370781871
1969,1998,"Northwest",406,61,338,7,"Decreasing",1.72413793103448,0,5.26894446734969
1969,1998,"Northwest",406,61,338,7,"No",83.2512315270936,79.8029556650246,86.7960380634088
1970,1999,"CONUS",4616,474,3950,192,"Increasing",10.2686308492201,9.29376083188908,11.2473527511233
1970,1999,"CONUS",4616,474,3950,192,"Decreasing",4.15944540727903,3.18457538994801,5.13816730918219
1970,1999,"CONUS",4616,474,3950,192,"No",85.5719237435009,84.5970537261698,86.550645645404
1970,1999,"Northeast",733,22,691,20,"Increasing",3.00136425648022,1.50068212824011,4.53562140504996
1970,1999,"Northeast",733,22,691,20,"Decreasing",2.72851296043656,1.22783083219645,4.26277010900631
1970,1999,"Northeast",733,22,691,20,"No",94.2701227830832,92.7694406548431,95.804379931653
1970,1999,"Southeast",860,6,751,103,"Increasing",0.697674418604651,0,2.89059669577224
1970,1999,"Southeast",860,6,751,103,"Decreasing",11.9767441860465,9.88372093023256,14.1696664632141
1970,1999,"Southeast",860,6,751,103,"No",87.3255813953488,85.2325581395349,89.5185036725164
1970,1999,"Midwest",777,14,738,25,"Increasing",1.8018018018018,0.514800514800515,3.28723484434048
1970,1999,"Midwest",777,14,738,25,"Decreasing",3.21750321750322,1.93050193050193,4.70293626004189
1970,1999,"Midwest",777,14,738,25,"No",94.980694980695,93.6936936936937,96.4661280232337
1970,1999,"GreatPlainsNorth",381,69,306,6,"Increasing",18.1102362204724,14.4356955380577,22.2105025744437
1970,1999,"GreatPlainsNorth",381,69,306,6,"Decreasing",1.5748031496063,0,5.67506950357757
1970,1999,"GreatPlainsNorth",381,69,306,6,"No",80.3149606299213,76.6404199475066,84.4152269838925
1970,1999,"Southwest",991,247,721,23,"Increasing",24.9243188698285,22.1997981836529,27.7873829531022
1970,1999,"Southwest",991,247,721,23,"Decreasing",2.32088799192735,0,5.18395207520104
1970,1999,"Southwest",991,247,721,23,"No",72.7547931382442,70.0302724520686,75.6178572215179
1970,1999,"GreatPlainsSouth",468,57,402,9,"Increasing",12.1794871794872,9.18803418803419,15.1897575293609
1970,1999,"GreatPlainsSouth",468,57,402,9,"Decreasing",1.92307692307692,0,4.93334727295063
1970,1999,"GreatPlainsSouth",468,57,402,9,"No",85.8974358974359,82.9059829059829,88.9077062473096
1970,1999,"Northwest",406,59,341,6,"Increasing",14.5320197044335,11.3300492610837,18.1816227966664
1970,1999,"Northwest",406,59,341,6,"Decreasing",1.47783251231527,0,5.12743560454819
1970,1999,"Northwest",406,59,341,6,"No",83.9901477832512,80.7881773399015,87.6397508754842
1971,2000,"CONUS",4616,446,4039,131,"Increasing",9.66204506065858,8.75216637781629,10.5891286324509
1971,2000,"CONUS",4616,446,4039,131,"Decreasing",2.83795493934142,1.92807625649913,3.76503851113371
1971,2000,"CONUS",4616,446,4039,131,"No",87.5,86.5901213171577,88.4270835717923
1971,2000,"Northeast",733,15,710,8,"Increasing",2.04638472032742,0.954979536152797,3.19130952221114
1971,2000,"Northeast",733,15,710,8,"Decreasing",1.09140518417462,0,2.23632998605834
1971,2000,"Northeast",733,15,710,8,"No",96.862210095498,95.7708049113233,98.0071348973817
1971,2000,"Southeast",860,6,792,62,"Increasing",0.697674418604651,0,2.46612040144381
1971,2000,"Southeast",860,6,792,62,"Decreasing",7.2093023255814,5.58139534883721,8.97774830842056
1971,2000,"Southeast",860,6,792,62,"No",92.093023255814,90.4651162790698,93.8614692386531
1971,2000,"Midwest",777,11,743,23,"Increasing",1.41570141570142,0.128700128700129,2.71409835879238
1971,2000,"Midwest",777,11,743,23,"Decreasing",2.96010296010296,1.67310167310167,4.25849990319393
1971,2000,"Midwest",777,11,743,23,"No",95.6241956241956,94.3371943371943,96.9225925672866
1971,2000,"GreatPlainsNorth",381,65,311,5,"Increasing",17.0603674540682,13.3858267716535,20.9331430349528
1971,2000,"GreatPlainsNorth",381,65,311,5,"Decreasing",1.31233595800525,0,5.18511153888979
1971,2000,"GreatPlainsNorth",381,65,311,5,"No",81.6272965879265,77.9527559055118,85.500072168811
1971,2000,"Southwest",991,242,727,22,"Increasing",24.4197780020182,21.6952573158426,27.2353730318663
1971,2000,"Southwest",991,242,727,22,"Decreasing",2.21997981836529,0,5.03557484821341
1971,2000,"Southwest",991,242,727,22,"No",73.3602421796165,70.635721493441,76.1758372094647
1971,2000,"GreatPlainsSouth",468,53,410,5,"Increasing",11.3247863247863,8.54700854700855,14.2217172703275
1971,2000,"GreatPlainsSouth",468,53,410,5,"Decreasing",1.06837606837607,0,3.96530701391729
1971,2000,"GreatPlainsSouth",468,53,410,5,"No",87.6068376068376,84.8290598290598,90.5037685523788
1971,2000,"Northwest",406,54,346,6,"Increasing",13.3004926108374,10.0985221674877,16.7007066863728
1971,2000,"Northwest",406,54,346,6,"Decreasing",1.47783251231527,0,4.87804658785067
1971,2000,"Northwest",406,54,346,6,"No",85.2216748768473,82.0197044334975,88.6218889523827
1972,2001,"CONUS",4616,420,4082,114,"Increasing",9.09878682842288,8.23223570190641,10.0053210476257
1972,2001,"CONUS",4616,420,4082,114,"Decreasing",2.46967071057192,1.60311958405546,3.37620492977472
1972,2001,"CONUS",4616,420,4082,114,"No",88.4315424610052,87.5649913344887,89.338076680208
1972,2001,"Northeast",733,11,716,6,"Increasing",1.50068212824011,0.682128240109141,2.58362463062325
1972,2001,"Northeast",733,11,716,6,"Decreasing",0.818553888130969,0,1.9014963905141
1972,2001,"Northeast",733,11,716,6,"No",97.6807639836289,96.862210095498,98.7637064860121
1972,2001,"Southeast",860,5,798,57,"Increasing",0.581395348837209,0,2.3121996996668
1972,2001,"Southeast",860,5,798,57,"Decreasing",6.62790697674419,5.11627906976744,8.35871132757378
1972,2001,"Southeast",860,5,798,57,"No",92.7906976744186,91.2790697674419,94.5215020252482
1972,2001,"Midwest",777,8,753,16,"Increasing",1.02960102960103,0,2.16315832796963
1972,2001,"Midwest",777,8,753,16,"Decreasing",2.05920205920206,1.02960102960103,3.19275935757066
1972,2001,"Midwest",777,8,753,16,"No",96.9111969111969,95.8815958815959,98.0447542095655
1972,2001,"GreatPlainsNorth",381,63,313,5,"Increasing",16.5354330708661,12.8608923884514,20.3034943203924
1972,2001,"GreatPlainsNorth",381,63,313,5,"Decreasing",1.31233595800525,0,5.08039720753155
1972,2001,"GreatPlainsNorth",381,63,313,5,"No",82.1522309711286,78.4776902887139,85.9202922206549
1972,2001,"Southwest",991,230,740,21,"Increasing",23.2088799192735,20.5852674066599,26.0137110744894
1972,2001,"Southwest",991,230,740,21,"Decreasing",2.11907164480323,0,4.92390280001919
1972,2001,"Southwest",991,230,740,21,"No",74.6720484359233,72.0484359233098,77.4768795911393
1972,2001,"GreatPlainsSouth",468,53,412,3,"Increasing",11.3247863247863,8.54700854700855,14.1377992088801
1972,2001,"GreatPlainsSouth",468,53,412,3,"Decreasing",0.641025641025641,0,3.45403852511939
1972,2001,"GreatPlainsSouth",468,53,412,3,"No",88.034188034188,85.2564102564102,90.8472009182818
1972,2001,"Northwest",406,50,350,6,"Increasing",12.3152709359606,9.35960591133005,15.7358367632914
1972,2001,"Northwest",406,50,350,6,"Decreasing",1.47783251231527,0,4.89839833964606
1972,2001,"Northwest",406,50,350,6,"No",86.2068965517241,83.2512315270936,89.6274623790549
1973,2002,"CONUS",4616,372,4160,84,"Increasing",8.05892547660312,7.23570190641248,8.8847864005718
1973,2002,"CONUS",4616,372,4160,84,"Decreasing",1.81975736568458,0.996533795493934,2.64561828965325
1973,2002,"CONUS",4616,372,4160,84,"No",90.1213171577123,89.2980935875216,90.947178081681
1973,2002,"Northeast",733,8,719,6,"Increasing",1.09140518417462,0.272851296043656,1.98883165209327
1973,2002,"Northeast",733,8,719,6,"Decreasing",0.818553888130969,0,1.71598035604961
1973,2002,"Northeast",733,8,719,6,"No",98.0900409276944,97.2714870395634,98.9874673956131
1973,2002,"Southeast",860,5,812,43,"Increasing",0.581395348837209,0,2.03241758525415
1973,2002,"Southeast",860,5,812,43,"Decreasing",5,3.6046511627907,6.45102223641694
1973,2002,"Southeast",860,5,812,43,"No",94.4186046511628,93.0232558139535,95.8696268875797
1973,2002,"Midwest",777,6,768,3,"Increasing",0.772200772200772,0.257400257400257,1.53023712005013
1973,2002,"Midwest",777,6,768,3,"Decreasing",0.386100386100386,0,1.14413673394975
1973,2002,"Midwest",777,6,768,3,"No",98.8416988416988,98.3268983268983,99.5997351895482
1973,2002,"GreatPlainsNorth",381,60,316,5,"Increasing",15.748031496063,12.3359580052493,19.6224402537774
1973,2002,"GreatPlainsNorth",381,60,316,5,"Decreasing",1.31233595800525,0,5.18674471571962
1973,2002,"GreatPlainsNorth",381,60,316,5,"No",82.9396325459318,79.5275590551181,86.8140413036461
1973,2002,"Southwest",991,205,767,19,"Increasing",20.686175580222,18.1634712411705,23.3447990909875
1973,2002,"Southwest",991,205,767,19,"Decreasing",1.91725529767911,0,4.57587880844463
1973,2002,"Southwest",991,205,767,19,"No",77.3965691220989,74.8738647830474,80.0551926328644
1973,2002,"GreatPlainsSouth",468,47,420,1,"Increasing",10.042735042735,7.47863247863248,12.6822751778717
1973,2002,"GreatPlainsSouth",468,47,420,1,"Decreasing",0.213675213675214,0,2.85321534881192
1973,2002,"GreatPlainsSouth",468,47,420,1,"No",89.7435897435898,87.1794871794872,92.3831298787265
1973,2002,"Northwest",406,41,358,7,"Increasing",10.0985221674877,7.38916256157635,13.2855260203489
1973,2002,"Northwest",406,41,358,7,"Decreasing",1.72413793103448,0,4.91114178389575
1973,2002,"Northwest",406,41,358,7,"No",88.1773399014778,85.4679802955665,91.3643437543391
1974,2003,"CONUS",4616,322,4222,72,"Increasing",6.97573656845754,6.21750433275563,7.75493746150581
1974,2003,"CONUS",4616,322,4222,72,"Decreasing",1.55979202772964,0.80155979202773,2.33899292077791
1974,2003,"CONUS",4616,322,4222,72,"No",91.4644714038128,90.7062391681109,92.2436722968611
1974,2003,"Northeast",733,5,724,4,"Increasing",0.682128240109141,0.136425648021828,1.48122894009615
1974,2003,"Northeast",733,5,724,4,"Decreasing",0.545702592087312,0,1.34480329207432
1974,2003,"Northeast",733,5,724,4,"No",98.7721691678036,98.2264665757162,99.5712698677906
1974,2003,"Southeast",860,3,818,39,"Increasing",0.348837209302326,0,1.73902759992541
1974,2003,"Southeast",860,3,818,39,"Decreasing",4.53488372093023,3.25581395348837,5.92507411155332
1974,2003,"Southeast",860,3,818,39,"No",95.1162790697674,93.8372093023256,96.5064694603905
1974,2003,"Midwest",777,5,769,3,"Increasing",0.643500643500644,0.128700128700129,1.32953024475431
1974,2003,"Midwest",777,5,769,3,"Decreasing",0.386100386100386,0,1.07212998735405
1974,2003,"Midwest",777,5,769,3,"No",98.970398970399,98.4555984555984,99.6564285716526
1974,2003,"GreatPlainsNorth",381,46,331,4,"Increasing",12.0734908136483,8.9238845144357,15.3661248304033
1974,2003,"GreatPlainsNorth",381,46,331,4,"Decreasing",1.0498687664042,0,4.34250278315921
1974,2003,"GreatPlainsNorth",381,46,331,4,"No",86.8766404199475,83.7270341207349,90.1692744367025
1974,2003,"Southwest",991,180,795,16,"Increasing",18.1634712411705,15.7416750756811,20.6347926002384
1974,2003,"Southwest",991,180,795,16,"Decreasing",1.61453077699294,0,4.08585213606078
1974,2003,"Southwest",991,180,795,16,"No",80.2219979818365,77.8002018163471,82.6933193409044
1974,2003,"GreatPlainsSouth",468,52,416,0,"Increasing",11.1111111111111,8.54700854700855,13.9716807487654
1974,2003,"GreatPlainsSouth",468,52,416,0,"Decreasing",0,0,2.86056963765431
1974,2003,"GreatPlainsSouth",468,52,416,0,"No",88.8888888888889,86.3247863247863,91.7494585265432
1974,2003,"Northwest",406,31,369,6,"Increasing",7.63546798029557,5.17241379310345,10.3619189551737
1974,2003,"Northwest",406,31,369,6,"Decreasing",1.47783251231527,0,4.20428348719344
1974,2003,"Northwest",406,31,369,6,"No",90.8866995073892,88.423645320197,93.6131504822673
1975,2004,"CONUS",4616,239,4323,54,"Increasing",5.17764298093588,4.52772963604853,5.85788269352248
1975,2004,"CONUS",4616,239,4323,54,"Decreasing",1.16984402079723,0.519930675909879,1.85008373338383
1975,2004,"CONUS",4616,239,4323,54,"No",93.6525129982669,93.0025996533796,94.3327527108535
1975,2004,"Northeast",733,3,726,4,"Increasing",0.409276944065484,0,1.04231199006767
1975,2004,"Northeast",733,3,726,4,"Decreasing",0.545702592087312,0,1.1787376380895
1975,2004,"Northeast",733,3,726,4,"No",99.0450204638472,98.4993178717599,99.6780555098494
1975,2004,"Southeast",860,3,831,26,"Increasing",0.348837209302326,0,1.50193117222883
1975,2004,"Southeast",860,3,831,26,"Decreasing",3.02325581395349,1.97674418604651,4.17634977688
1975,2004,"Southeast",860,3,831,26,"No",96.6279069767442,95.5813953488372,97.7810009396707
1975,2004,"Midwest",777,3,772,2,"Increasing",0.386100386100386,0,0.925806230328547
1975,2004,"Midwest",777,3,772,2,"Decreasing",0.257400257400257,0,0.797106101628418
1975,2004,"Midwest",777,3,772,2,"No",99.3564993564994,98.970398970399,99.8962052007275
1975,2004,"GreatPlainsNorth",381,40,338,3,"Increasing",10.498687664042,7.61154855643045,13.6079188845525
1975,2004,"GreatPlainsNorth",381,40,338,3,"Decreasing",0.78740157480315,0,3.89663279531366
1975,2004,"GreatPlainsNorth",381,40,338,3,"No",88.7139107611549,85.8267716535433,91.8231419816654
1975,2004,"Southwest",991,131,847,13,"Increasing",13.2189707366297,11.0998990918264,15.3496471368009
1975,2004,"Southwest",991,131,847,13,"Decreasing",1.31180625630676,0,3.44248265647801
1975,2004,"Southwest",991,131,847,13,"No",85.4692230070636,83.3501513622603,87.5998994072348
1975,2004,"GreatPlainsSouth",468,36,432,0,"Increasing",7.69230769230769,5.55555555555556,10.077835118127
1975,2004,"GreatPlainsSouth",468,36,432,0,"Decreasing",0,0,2.38552742581928
1975,2004,"GreatPlainsSouth",468,36,432,0,"No",92.3076923076923,90.1709401709402,94.6932197335116
1975,2004,"Northwest",406,23,377,6,"Increasing",5.66502463054187,3.44827586206897,8.01682408885869
1975,2004,"Northwest",406,23,377,6,"Decreasing",1.47783251231527,0,3.82963197063208
1975,2004,"Northwest",406,23,377,6,"No",92.8571428571429,90.64039408867,95.2089423154597
1976,2005,"CONUS",4616,182,4411,23,"Increasing",3.94280762564991,3.40121317157712,4.5228880018685
1976,2005,"CONUS",4616,182,4411,23,"Decreasing",0.498266897746967,0,1.07834727396555
1976,2005,"CONUS",4616,182,4411,23,"No",95.5589254766031,95.0173310225303,96.1390058528217
1976,2005,"Northeast",733,0,730,3,"Increasing",0,0,0.471770537565528
1976,2005,"Northeast",733,0,730,3,"Decreasing",0.409276944065484,0.136425648021828,0.881047481631012
1976,2005,"Northeast",733,0,730,3,"No",99.5907230559345,99.3178717598909,100
1976,2005,"Southeast",860,3,849,8,"Increasing",0.348837209302326,0,1.06537490910851
1976,2005,"Southeast",860,3,849,8,"Decreasing",0.930232558139535,0.348837209302326,1.64677025794572
1976,2005,"Southeast",860,3,849,8,"No",98.7209302325581,98.1395348837209,99.4374679323643
1976,2005,"Midwest",777,1,775,1,"Increasing",0.128700128700129,0,0.391587482250477
1976,2005,"Midwest",777,1,775,1,"Decreasing",0.128700128700129,0,0.391587482250477
1976,2005,"Midwest",777,1,775,1,"No",99.7425997425998,99.4851994851995,100
1976,2005,"GreatPlainsNorth",381,31,350,0,"Increasing",8.13648293963255,5.7742782152231,10.900347230899
1976,2005,"GreatPlainsNorth",381,31,350,0,"Decreasing",0,0,2.76386429126645
1976,2005,"GreatPlainsNorth",381,31,350,0,"No",91.8635170603675,89.501312335958,94.6273813516339
1976,2005,"Southwest",991,108,877,6,"Increasing",10.8980827447023,9.08173562058527,12.8995391899531
1976,2005,"Southwest",991,108,877,6,"Decreasing",0.605449041372351,0,2.60690548662317
1976,2005,"Southwest",991,108,877,6,"No",88.4964682139253,86.6801210898083,90.4979246591761
1976,2005,"GreatPlainsSouth",468,26,442,0,"Increasing",5.55555555555556,3.84615384615385,7.66873074422442
1976,2005,"GreatPlainsSouth",468,26,442,0,"Decreasing",0,0,2.11317518866886
1976,2005,"GreatPlainsSouth",468,26,442,0,"No",94.4444444444444,92.7350427350427,96.5576196331133
1976,2005,"Northwest",406,13,388,5,"Increasing",3.20197044334975,1.47783251231527,5.02610711593965
1976,2005,"Northwest",406,13,388,5,"Decreasing",1.23152709359606,0,3.05566376618596
1976,2005,"Northwest",406,13,388,5,"No",95.5665024630542,93.8423645320197,97.3906391356441
1977,2006,"CONUS",4616,124,4477,15,"Increasing",2.68630849220104,2.2313691507799,3.15483396241909
1977,2006,"CONUS",4616,124,4477,15,"Decreasing",0.324956672443674,0,0.793482142661724
1977,2006,"CONUS",4616,124,4477,15,"No",96.9887348353553,96.5337954939341,97.4572603055733
1977,2006,"Northeast",733,0,730,3,"Increasing",0,0,0.471770537565528
1977,2006,"Northeast",733,0,730,3,"Decreasing",0.409276944065484,0.136425648021828,0.881047481631012
1977,2006,"Northeast",733,0,730,3,"No",99.5907230559345,99.3178717598909,100
1977,2006,"Southeast",860,2,856,2,"Increasing",0.232558139534884,0,0.611020271411718
1977,2006,"Southeast",860,2,856,2,"Decreasing",0.232558139534884,0,0.611020271411718
1977,2006,"Southeast",860,2,856,2,"No",99.5348837209302,99.1860465116279,99.9133458528071
1977,2006,"Midwest",777,1,775,1,"Increasing",0.128700128700129,0,0.391587482250477
1977,2006,"Midwest",777,1,775,1,"Decreasing",0.128700128700129,0,0.391587482250477
1977,2006,"Midwest",777,1,775,1,"No",99.7425997425998,99.4851994851995,100
1977,2006,"GreatPlainsNorth",381,25,356,0,"Increasing",6.56167979002625,4.46194225721785,9.05750221162712
1977,2006,"GreatPlainsNorth",381,25,356,0,"Decreasing",0,0,2.49582242160088
1977,2006,"GreatPlainsNorth",381,25,356,0,"No",93.4383202099738,91.3385826771654,95.9341426315746
1977,2006,"Southwest",991,75,910,6,"Increasing",7.56811301715439,6.05449041372351,9.27912998647306
1977,2006,"Southwest",991,75,910,6,"Decreasing",0.605449041372351,0,2.31646601069102
1977,2006,"Southwest",991,75,910,6,"No",91.8264379414733,90.3128153380424,93.5374549107919
1977,2006,"GreatPlainsSouth",468,12,456,0,"Increasing",2.56410256410256,1.4957264957265,4.03529176723633
1977,2006,"GreatPlainsSouth",468,12,456,0,"Decreasing",0,0,1.47118920313377
1977,2006,"GreatPlainsSouth",468,12,456,0,"No",97.4358974358974,96.3675213675214,98.9070866390312
1977,2006,"Northwest",406,9,394,3,"Increasing",2.21674876847291,0.985221674876847,3.85242824871585
1977,2006,"Northwest",406,9,394,3,"Decreasing",0.738916256157635,0,2.37459573640058
1977,2006,"Northwest",406,9,394,3,"No",97.0443349753695,95.8128078817734,98.6800144556124
1978,2007,"CONUS",4616,69,4539,8,"Increasing",1.4948006932409,1.16984402079723,1.85380537779034
1978,2007,"CONUS",4616,69,4539,8,"Decreasing",0.173310225303293,0,0.532314909852728
1978,2007,"CONUS",4616,69,4539,8,"No",98.3318890814558,98.0069324090121,98.6908937660052
1978,2007,"Northeast",733,0,731,2,"Increasing",0,0,0.286857527489578
1978,2007,"Northeast",733,0,731,2,"Decreasing",0.272851296043656,0,0.559708823533234
1978,2007,"Northeast",733,0,731,2,"No",99.7271487039563,99.4542974079127,100
1978,2007,"Southeast",860,2,857,1,"Increasing",0.232558139534884,0,0.624717190697942
1978,2007,"Southeast",860,2,857,1,"Decreasing",0.116279069767442,0,0.5084381209305
1978,2007,"Southeast",860,2,857,1,"No",99.6511627906977,99.4186046511628,100
1978,2007,"Midwest",777,0,776,1,"Increasing",0,0,0.2176015732217
1978,2007,"Midwest",777,0,776,1,"Decreasing",0.128700128700129,0,0.346301701921829
1978,2007,"Midwest",777,0,776,1,"No",99.8712998712999,99.7425997425997,100
1978,2007,"GreatPlainsNorth",381,19,362,0,"Increasing",4.98687664041995,3.1496062992126,7.14103205818685
1978,2007,"GreatPlainsNorth",381,19,362,0,"Decreasing",0,0,2.1541554177669
1978,2007,"GreatPlainsNorth",381,19,362,0,"No",95.01312335958,93.1758530183727,97.167278777347
1978,2007,"Southwest",991,39,949,3,"Increasing",3.93541876892028,2.82542885973764,5.14551393579645
1978,2007,"Southwest",991,39,949,3,"Decreasing",0.302724520686176,0,1.51281968756234
1978,2007,"Southwest",991,39,949,3,"No",95.7618567103935,94.6518668012109,96.9719518772697
1978,2007,"GreatPlainsSouth",468,3,465,0,"Increasing",0.641025641025641,0.213675213675214,1.37952282185818
1978,2007,"GreatPlainsSouth",468,3,465,0,"Decreasing",0,0,0.738497180832536
1978,2007,"GreatPlainsSouth",468,3,465,0,"No",99.3589743589744,98.9316239316239,100
1978,2007,"Northwest",406,6,399,1,"Increasing",1.47783251231527,0.492610837438424,2.65310318101534
1978,2007,"Northwest",406,6,399,1,"Decreasing",0.246305418719212,0,1.42157608741928
1978,2007,"Northwest",406,6,399,1,"No",98.2758620689655,97.2906403940887,99.4511327376656
1979,2008,"CONUS",4616,21,4592,3,"Increasing",0.454939341421144,0.281629116117851,0.654161351912795
1979,2008,"CONUS",4616,21,4592,3,"Decreasing",0.0649913344887348,0,0.264213344980386
1979,2008,"CONUS",4616,21,4592,3,"No",99.4800693240901,99.3067590987868,99.6792913345818
1979,2008,"Northeast",733,0,731,2,"Increasing",0,0,0.286857527489578
1979,2008,"Northeast",733,0,731,2,"Decreasing",0.272851296043656,0,0.559708823533234
1979,2008,"Northeast",733,0,731,2,"No",99.7271487039563,99.4542974079127,100
1979,2008,"Southeast",860,1,858,1,"Increasing",0.116279069767442,0,0.353909026477131
1979,2008,"Southeast",860,1,858,1,"Decreasing",0.116279069767442,0,0.353909026477131
1979,2008,"Southeast",860,1,858,1,"No",99.7674418604651,99.5348837209302,100
1979,2008,"Midwest",777,0,777,0,"Increasing",0,0,0.2054472012074
1979,2008,"Midwest",777,0,777,0,"Decreasing",0,0,0.2054472012074
1979,2008,"Midwest",777,0,777,0,"No",100,100,100
1979,2008,"GreatPlainsNorth",381,5,376,0,"Increasing",1.31233595800525,0.5249343832021,2.45636645687212
1979,2008,"GreatPlainsNorth",381,5,376,0,"Decreasing",0,0,1.14403049886687
1979,2008,"GreatPlainsNorth",381,5,376,0,"No",98.6876640419948,97.9002624671916,99.8316945408616
1979,2008,"Southwest",991,13,978,0,"Increasing",1.31180625630676,0.70635721493441,1.96679355614228
1979,2008,"Southwest",991,13,978,0,"Decreasing",0,0,0.654987299835522
1979,2008,"Southwest",991,13,978,0,"No",98.6881937436932,98.0827447023209,99.3431810435288
1979,2008,"GreatPlainsSouth",468,1,467,0,"Increasing",0.213675213675214,0,0.574688448129675
1979,2008,"GreatPlainsSouth",468,1,467,0,"Decreasing",0,0,0.361013234454461
1979,2008,"GreatPlainsSouth",468,1,467,0,"No",99.7863247863248,99.5726495726496,100
1979,2008,"Northwest",406,1,405,0,"Increasing",0.246305418719212,0,0.662448632956611
1979,2008,"Northwest",406,1,405,0,"Decreasing",0,0,0.416143214237399
1979,2008,"Northwest",406,1,405,0,"No",99.7536945812808,99.5073891625616,100
1980,2009,"CONUS",4616,4,4610,2,"Increasing",0.0866551126516464,0.0216637781629116,0.191393757327273
1980,2009,"CONUS",4616,4,4610,2,"Decreasing",0.0433275563258232,0,0.14806620100145
1980,2009,"CONUS",4616,4,4610,2,"No",99.8700173310225,99.8050259965338,99.9747559756982
1980,2009,"Northeast",733,0,731,2,"Increasing",0,0,0.286857527489578
1980,2009,"Northeast",733,0,731,2,"Decreasing",0.272851296043656,0,0.559708823533234
1980,2009,"Northeast",733,0,731,2,"No",99.7271487039563,99.4542974079127,100
1980,2009,"Southeast",860,1,859,0,"Increasing",0.116279069767442,0,0.312353435347938
1980,2009,"Southeast",860,1,859,0,"Decreasing",0,0,0.196074365580496
1980,2009,"Southeast",860,1,859,0,"No",99.8837209302326,99.7674418604651,100
1980,2009,"Midwest",777,0,777,0,"Increasing",0,0,0.2054472012074
1980,2009,"Midwest",777,0,777,0,"Decreasing",0,0,0.2054472012074
1980,2009,"Midwest",777,0,777,0,"No",100,100,100
1980,2009,"GreatPlainsNorth",381,0,381,0,"Increasing",0,0,0.418977615143561
1980,2009,"GreatPlainsNorth",381,0,381,0,"Decreasing",0,0,0.418977615143561
1980,2009,"GreatPlainsNorth",381,0,381,0,"No",100,100,100
1980,2009,"Southwest",991,2,989,0,"Increasing",0.201816347124117,0,0.414147462715237
1980,2009,"Southwest",991,2,989,0,"Decreasing",0,0,0.212331115591119
1980,2009,"Southwest",991,2,989,0,"No",99.7981836528759,99.5963673057518,100
1980,2009,"GreatPlainsSouth",468,1,467,0,"Increasing",0.213675213675214,0,0.574688448129675
1980,2009,"GreatPlainsSouth",468,1,467,0,"Decreasing",0,0,0.361013234454461
1980,2009,"GreatPlainsSouth",468,1,467,0,"No",99.7863247863248,99.5726495726496,100
1980,2009,"Northwest",406,0,406,0,"Increasing",0,0,0.393169641334505
1980,2009,"Northwest",406,0,406,0,"Decreasing",0,0,0.393169641334505
1980,2009,"Northwest",406,0,406,0,"No",100,100,100
1981,2010,"CONUS",4616,1,4614,1,"Increasing",0.0216637781629116,0,0.0835854393767872
1981,2010,"CONUS",4616,1,4614,1,"Decreasing",0.0216637781629116,0,0.0835854393767872
1981,2010,"CONUS",4616,1,4614,1,"No",99.9566724436742,99.9133448873484,100
1981,2010,"Northeast",733,0,732,1,"Increasing",0,0,0.23042539341298
1981,2010,"Northeast",733,0,732,1,"Decreasing",0.136425648021828,0,0.366851041434808
1981,2010,"Northeast",733,0,732,1,"No",99.8635743519782,99.7271487039563,100
1981,2010,"Southeast",860,0,860,0,"Increasing",0,0,0.185082999957434
1981,2010,"Southeast",860,0,860,0,"Decreasing",0,0,0.185082999957434
1981,2010,"Southeast",860,0,860,0,"No",100,100,100
