"Year","Month","Value","Variable"
1957,3,5.14781871942707,"TMEAN"
1957,4,7.90645312759588,"TMEAN"
1957,5,11.2873407440848,"TMEAN"
1957,6,17.4589856103386,"TMEAN"
1957,7,19.3174878905084,"TMEAN"
1957,8,17.9233032714885,"TMEAN"
1957,9,17.9126417049155,"TMEAN"
1957,10,8.84180907532462,"TMEAN"
1957,11,4.80046324330428,"TMEAN"
1957,12,3.64157407230789,"TMEAN"
1958,1,327.020970367513,"PPT"
1958,2,742.176164666209,"PPT"
1958,3,391.106312336895,"PPT"
1958,4,299.935992583185,"PPT"
1958,5,47.2540742435733,"PPT"
1958,6,105.987917402972,"PPT"
1958,7,48.2682046067881,"PPT"
1958,8,9.94735340692087,"PPT"
1958,9,39.1942047648865,"PPT"
1958,10,19.7013664697913,"PPT"
1958,11,40.9177862701053,"PPT"
1958,12,96.5125896148727,"PPT"
1958,1,2.93387435444437,"TMEAN"
1958,2,4.52836965537128,"TMEAN"
1958,3,2.05442070675648,"TMEAN"
1958,4,6.80392214783597,"TMEAN"
1958,5,14.0609468732637,"TMEAN"
1958,6,15.5076744557047,"TMEAN"
1958,7,21.0512563672549,"TMEAN"
1958,8,22.2928727175769,"TMEAN"
1958,9,17.2470455522024,"TMEAN"
1958,10,14.266892776261,"TMEAN"
1958,11,6.54884347588116,"TMEAN"
1958,12,6.57032828689189,"TMEAN"
1959,1,578.14789437241,"PPT"
1959,2,378.777179437842,"PPT"
1959,3,92.5805398343824,"PPT"
1959,4,42.234928008314,"PPT"
1959,5,33.0773212124895,"PPT"
1959,6,7.19901887510208,"PPT"
1959,7,0,"PPT"
1959,8,15.1672792353164,"PPT"
1959,9,136.417615842862,"PPT"
1959,10,4.96251946512234,"PPT"
1959,11,0.150290068899872,"PPT"
1959,12,84.9786724410453,"PPT"
1959,1,3.23056571909545,"TMEAN"
1959,2,2.0002029021643,"TMEAN"
1959,3,6.42270856236121,"TMEAN"
1959,4,10.5084158979531,"TMEAN"
1959,5,10.1632339059952,"TMEAN"
1959,6,17.0065741407846,"TMEAN"
1959,7,22.3974166236887,"TMEAN"
1959,8,20.158219990261,"TMEAN"
1959,9,15.1632873900157,"TMEAN"
1959,10,13.0203642891235,"TMEAN"
1959,11,8.69424679539511,"TMEAN"
1959,12,3.52984255811943,"TMEAN"
1960,1,318.644494979182,"PPT"
1960,2,321.470118740149,"PPT"
1960,3,272.743106357689,"PPT"
1960,4,100.064301212026,"PPT"
1960,5,155.495631077018,"PPT"
1960,6,0.143177371083377,"PPT"
1960,7,2.80796953594551,"PPT"
1960,8,0,"PPT"
1960,9,1.64489652509934,"PPT"
1960,10,62.7008688538478,"PPT"
1960,11,318.098386750347,"PPT"
1960,12,319.724867751263,"PPT"
1960,1,0.534199543328584,"TMEAN"
1960,2,2.53800309891196,"TMEAN"
1960,3,6.39994693002706,"TMEAN"
1960,4,6.97614246521753,"TMEAN"
1960,5,9.7581859214911,"TMEAN"
1960,6,19.2620857694197,"TMEAN"
1960,7,22.6873698413213,"TMEAN"
1960,8,19.8590670550752,"TMEAN"
1960,9,18.7960805639142,"TMEAN"
1960,10,11.926504340868,"TMEAN"
1960,11,4.58236789043606,"TMEAN"
1960,12,3.69320980160143,"TMEAN"
1961,1,156.753911221697,"PPT"
1961,2,229.161895416196,"PPT"
1961,3,253.533707928665,"PPT"
1961,4,82.7208092304131,"PPT"
1961,5,89.9109906648335,"PPT"
1961,6,28.1321303143304,"PPT"
1961,7,6.57470935163064,"PPT"
1961,8,12.2130749334794,"PPT"
1961,9,17.6123294122794,"PPT"
1961,10,57.4812618417822,"PPT"
1961,11,352.848930640196,"PPT"
1961,12,209.988362327347,"PPT"
1961,1,4.37222766609258,"TMEAN"
1961,2,3.9571274547967,"TMEAN"
1961,3,3.65659769928875,"TMEAN"
1961,4,8.08388854921697,"TMEAN"
1961,5,9.5819885975064,"TMEAN"
1961,6,18.8537184808568,"TMEAN"
1961,7,21.1784352840783,"TMEAN"
1961,8,20.8152164107024,"TMEAN"
1961,9,15.2107431989251,"TMEAN"
1961,10,11.5474684082111,"TMEAN"
1961,11,4.93889823788126,"TMEAN"
1961,12,1.94520482348476,"TMEAN"
1962,1,82.1456209620017,"PPT"
1962,2,523.618113590074,"PPT"
1962,3,187.213747967718,"PPT"
1962,4,25.9685197654949,"PPT"
1962,5,51.5811398648237,"PPT"
1962,6,3.13411357868579,"PPT"
1962,7,0,"PPT"
1962,8,27.1297226845421,"PPT"
1962,9,41.4198199322349,"PPT"
1962,10,359.138370272307,"PPT"
1962,11,148.573822443449,"PPT"
1962,12,198.122870157986,"PPT"
1962,1,1.93184710258817,"TMEAN"
1962,2,2.27714996853161,"TMEAN"
1962,3,3.02966725578132,"TMEAN"
1962,4,10.3940333351648,"TMEAN"
1962,5,9.797029595307,"TMEAN"
1962,6,16.4387700820019,"TMEAN"
1962,7,20.5990222595718,"TMEAN"
1962,8,18.9150053668582,"TMEAN"
1962,9,17.9408708745229,"TMEAN"
1962,10,11.6849330245048,"TMEAN"
1962,11,6.77713828554049,"TMEAN"
1962,12,5.05968489848607,"TMEAN"
1963,1,112.007193252014,"PPT"
1963,2,237.14444453398,"PPT"
1963,3,243.516976857022,"PPT"
1963,4,415.724514559979,"PPT"
1963,5,91.2584963471557,"PPT"
1963,6,21.9145141188105,"PPT"
1963,7,0.76770978406967,"PPT"
1963,8,2.55316741029332,"PPT"
1963,9,14.2099400265671,"PPT"
1963,10,122.75826861438,"PPT"
1963,11,372.53749012784,"PPT"
1963,12,40.1894906475329,"PPT"
1963,1,2.65046161792257,"TMEAN"
1963,2,7.02638480092952,"TMEAN"
1963,3,3.83081090587583,"TMEAN"
1963,4,3.88738004391868,"TMEAN"
1963,5,12.5892674577332,"TMEAN"
1963,6,14.6917436106234,"TMEAN"
1963,7,18.0340057883346,"TMEAN"
1963,8,19.0529269576604,"TMEAN"
1963,9,18.0661454735999,"TMEAN"
1963,10,11.3486068229607,"TMEAN"
1963,11,5.26064210709261,"TMEAN"
1963,12,4.22421817470441,"TMEAN"
1964,1,263.314770029586,"PPT"
1964,2,11.2261290354563,"PPT"
1964,3,72.6907846704325,"PPT"
1964,4,9.47760955492655,"PPT"
1964,5,64.2861684208784,"PPT"
1964,6,62.87529640867,"PPT"
1964,7,5.44496922350483,"PPT"
1964,8,0.0462008611707018,"PPT"
1964,9,10.8819487052697,"PPT"
1964,10,63.800856364259,"PPT"
1964,11,300.466282799454,"PPT"
1964,12,577.825541346264,"PPT"
1964,1,1.2225293481178,"TMEAN"
1964,2,3.85177462394708,"TMEAN"
1964,3,4.11036234306019,"TMEAN"
1964,4,7.86935289336605,"TMEAN"
1964,5,9.96492430650599,"TMEAN"
1964,6,14.3751850575164,"TMEAN"
1964,7,20.3539268521727,"TMEAN"
1964,8,19.7562595280089,"TMEAN"
1964,9,15.9679554238264,"TMEAN"
1964,10,13.9254333198053,"TMEAN"
1964,11,4.01148189596971,"TMEAN"
1964,12,2.56358234636616,"TMEAN"
1965,1,252.045348889694,"PPT"
1965,2,43.4235290688416,"PPT"
1965,3,24.7867434988269,"PPT"
1965,4,389.493106210228,"PPT"
1965,5,10.6702150313797,"PPT"
1965,6,19.4025312526361,"PPT"
1965,7,4.0688260416161,"PPT"
1965,8,47.7020704761134,"PPT"
1965,9,0.0639759144849651,"PPT"
1965,10,3.5722813089795,"PPT"
1965,11,568.503941268535,"PPT"
1965,12,140.691489896567,"PPT"
1965,1,2.77001008211042,"TMEAN"
1965,2,4.31562583125439,"TMEAN"
1965,3,5.95387375794535,"TMEAN"
1965,4,7.00622000257919,"TMEAN"
1965,5,10.9389699113301,"TMEAN"
1965,6,15.3743104207314,"TMEAN"
1965,7,20.2809225030503,"TMEAN"
1965,8,18.8431020541592,"TMEAN"
1965,9,15.4322266306439,"TMEAN"
1965,10,14.3321257165738,"TMEAN"
1965,11,5.62513258959295,"TMEAN"
1965,12,1.10735286838715,"TMEAN"
1966,1,325.95549488096,"PPT"
1966,2,195.831888557863,"PPT"
1966,3,154.455121704201,"PPT"
1966,4,45.6788333220174,"PPT"
1966,5,6.25336340472984,"PPT"
1966,6,6.70552663898099,"PPT"
1966,7,1.1261610199526,"PPT"
1966,8,7.78476332763884,"PPT"
1966,9,14.4136495659687,"PPT"
1966,10,0.0549733862339001,"PPT"
1966,11,490.544884578763,"PPT"
1966,12,316.596269998315,"PPT"
1966,1,1.16178610917251,"TMEAN"
1966,2,1.44361172185575,"TMEAN"
1966,3,5.12768373427376,"TMEAN"
1966,4,10.4007572772919,"TMEAN"
1966,5,14.5166311654978,"TMEAN"
1966,6,15.9175159741717,"TMEAN"
1966,7,18.7720270255404,"TMEAN"
1966,8,21.3219322219619,"TMEAN"
1966,9,17.4411693355919,"TMEAN"
1966,10,12.8969204626355,"TMEAN"
1966,11,6.18023315277654,"TMEAN"
1966,12,3.07347679713316,"TMEAN"
1967,1,372.751955681743,"PPT"
1967,2,22.2918810471516,"PPT"
1967,3,331.968139083549,"PPT"
1967,4,338.343780474474,"PPT"
1967,5,32.4435694096452,"PPT"
1967,6,61.7895273979384,"PPT"
1967,7,2.75650357090573,"PPT"
